time,ERCOT_WEST_2022
4453,69.6697
4454,70.7061
4455,95.5428
4456,77.7492
4457,178.6932
4458,104.4473
4459,70.5496
4460,70.7112
4461,60.9478
4462,58.1787
4463,55.0674
4464,47.6611
4465,40.1377
4466,37.7255
4467,35.4547
4468,34.7091
4469,35.6926
4470,40.1558
4471,39.3641
4472,36.347
4473,27.5226
4474,41.2989
4475,57.9625
4476,75.7579
4477,74.095
4478,74.3451
4479,78.8461
4480,76.9746
4481,70.4486
4482,72.9809
4483,82.9253
4484,87.6393
4485,62.0086
4486,49.8737
4487,39.7286
4488,39.0762
4489,36.9658
4490,34.3704
4491,32.3045
4492,30.4741
4493,32.9433
4494,34.5054
4495,35.8102
4496,35.0063
4497,35.8087
4498,49.994
4499,66.9707
4500,73.0644
4501,84.6928
4502,107.9248
4503,99.2414
4504,79.1038
4505,75.7817
4506,75.2658
4507,95.9206
4508,97.996
4509,66.8024
4510,54.701
4511,48.0398
4512,39.7295
4513,37.0385
4514,36.8832
4515,35.5386
4516,35.2
4517,34.7194
4518,32.3606
4519,33.3773
4520,33.8855
4521,37.4666
4522,55.5832
4523,83.1678
4524,235.8422
4525,235.1393
4526,231.0915
4527,379.8161
4528,984.1309
4529,591.9544
4530,127.7911
4531,136.5305
4532,93.5291
4533,72.1811
4534,73.5252
4535,48.6157
4536,41.5913
4537,38.2993
4538,39.369
4539,42.014
4540,44.6672
4541,43.9041
4542,41.3728
4543,40.3644
4544,41.3559
4545,52.6159
4546,67.0963
4547,78.5036
4548,159.6255
4549,93.7695
4550,241.0612
4551,532.0667
4552,1768.7544
4553,238.6906
4554,234.7436
4555,233.0219
4556,528.6414
4557,80.8399
4558,108.2484
4559,78.6172
4560,68.2035
4561,61.1739
4562,56.2556
4563,52.5445
4564,49.1193
4565,50.4459
4566,46.7456
4567,44.9057
4568,44.9931
4569,52.0535
4570,65.7257
4571,76.3971
4572,112.7039
4573,190.9029
4574,214.6132
4575,158.2495
4576,301.2708
4577,104.6328
4578,159.5677
4579,188.0843
4580,92.0345
4581,76.5871
4582,71.8362
4583,60.2592
4584,49.9637
4585,43.0583
4586,40.7505
4587,41.9513
4588,42.4236
4589,45.7661
4590,52.3939
4591,56.2894
4592,54.4329
4593,56.3265
4594,68.2072
4595,79.3156
4596,347.1872
4597,192.3309
4598,91.6719
4599,75.4037
4600,75.3354
4601,76.9374
4602,79.1344
4603,83.1921
4604,90.7485
4605,77.527
4606,66.1986
4607,55.5438
4608,43.7262
4609,41.2043
4610,40.8242
4611,40.1815
4612,40.0558
4613,40.7204
4614,43.1689
4615,43.7572
4616,42.1627
4617,50.2815
4618,64.2368
4619,61.1806
4620,60.5076
4621,81.8054
4622,328.9298
4623,405.0046
4624,102.5845
4625,97.2032
4626,89.651
4627,95.5458
4628,361.7159
4629,93.9517
4630,72.9398
4631,70.7125
4632,67.1023
4633,64.5598
4634,61.4646
4635,60.6064
4636,60.9576
4637,61.9263
4638,67.4085
4639,73.0424
4640,64.3799
4641,68.899
4642,82.4282
4643,308.4076
4644,457.3062
4645,733.5655
4646,3526.5167
4647,4939.8353
4648,4483.2155
4649,5143.3014
4650,1282.6473
4651,355.5064
4652,106.0461
4653,77.2459
4654,74.1373
4655,66.3492
4656,66.8311
4657,64.1777
4658,61.502
4659,52.2578
4660,46.4276
4661,49.6508
4662,48.2014
4663,47.6237
4664,49.2973
4665,50.869
4666,64.6489
4667,72.0584
4668,69.8628
4669,69.0088
4670,62.9029
4671,54.0185
4672,50.8188
4673,42.016
4674,46.5231
4675,50.0327
4676,48.6904
4677,45.3425
4678,40.9562
4679,40.7132
4680,48.7067
4681,50.7544
4682,48.4057
4683,42.3528
4684,41.6348
4685,42.8272
4686,47.0691
4687,49.0437
4688,51.1336
4689,53.8224
4690,64.2909
4691,72.2682
4692,74.95
4693,79.384
4694,73.29
4695,76.8027
4696,82.011
4697,72.0885
4698,70.2097
4699,72.6635
4700,75.8151
4701,63.3456
4702,46.2309
4703,40.1179
4704,40.5731
4705,37.5258
4706,34.8043
4707,34.8822
4708,36.1448
4709,38.4468
4710,38.5458
4711,38.9432
4712,39.8544
4713,39.5649
4714,52.9239
4715,71.5843
4716,74.9361
4717,74.2742
4718,73.7737
4719,84.2393
4720,104.9134
4721,82.1695
4722,82.1123
4723,117.8868
4724,114.7377
4725,67.3103
4726,58.7394
4727,54.3525
4728,47.2099
4729,41.4418
4730,41.816
4731,39.0793
4732,35.3178
4733,35.8489
4734,34.2879
4735,36.477
4736,33.3495
4737,32.5322
4738,40.0611
4739,55.3452
4740,70.4589
4741,80.3123
4742,125.2034
4743,190.9223
4744,230.979
4745,1332.9535
4746,1537.1549
4747,359.798
4748,98.1461
4749,68.9782
4750,58.8759
4751,47.0462
4752,44.7302
4753,41.3505
4754,41.0249
4755,40.2866
4756,40.8239
4757,42.1296
4758,42.8213
4759,44.8319
4760,46.2871
4761,45.8198
4762,58.7822
4763,72.9293
4764,78.101
4765,117.0068
4766,191.8361
4767,617.2586
4768,867.6734
4769,1138.5059
4770,984.2146
4771,771.8181
4772,141.1248
4773,72.0662
4774,62.4002
4775,52.1743
4776,49.4359
4777,43.5316
4778,40.1818
4779,38.4153
4780,37.1186
4781,36.9381
4782,36.2038
4783,36.8195
4784,38.2162
4785,37.7945
4786,49.0908
4787,61.4973
4788,69.3682
4789,78.1785
4790,78.4672
4791,81.1009
4792,92.3
4793,125.6466
4794,177.536
4795,102.2423
4796,80.7828
4797,71.1202
4798,58.0758
4799,50.6226
4800,43.9973
4801,38.4075
4802,36.7501
4803,34.3337
4804,37.3978
4805,42.4222
4806,48.2639
4807,52.948
4808,58.6422
4809,70.5098
4810,74.9781
4811,82.6243
4812,101.6099
4813,207.3165
4814,852.6194
4815,1633.5294
4816,916.9025
4817,867.0465
4818,116.1356
4819,117.4943
4820,242.4066
4821,98.3797
4822,100.3578
4823,68.0675
4824,60.078
4825,51.0938
4826,55.6477
4827,60.82
4828,61.7573
4829,70.1684
4830,68.7889
4831,70.2138
4832,69.3327
4833,81.5985
4834,128.6556
4835,87.6283
4836,108.0797
4837,108.1444
4838,115.7275
4839,86.1683
4840,76.4965
4841,74.656
4842,76.6992
4843,76.0977
4844,84.9823
4845,91.7315
4846,74.2862
4847,70.6378
4848,68.466
4849,63.8409
4850,55.7526
4851,48.6417
4852,50.4417
4853,52.6764
4854,51.6727
4855,52.7788
4856,56.6553
4857,50.4664
4858,55.6103
4859,71.7694
4860,75.7862
4861,76.3305
4862,75.5698
4863,74.3881
4864,73.9527
4865,73.8369
4866,72.3539
4867,73.9879
4868,85.83
4869,87.1807
4870,80.2963
4871,66.4167
4872,58.888
4873,51.4879
4874,46.8569
4875,42.7519
4876,42.1083
4877,42.3884
4878,42.1083
4879,45.4425
4880,40.635
4881,23.531
4882,41.4122
4883,56.4001
4884,72.8685
4885,74.1728
4886,74.1612
4887,77.4047
4888,79.8356
4889,77.2647
4890,74.3856
4891,74.3794
4892,77.0571
4893,73.1598
4894,65.9057
4895,54.2176
4896,51.9844
4897,52.9091
4898,49.211
4899,46.874
4900,47.6543
4901,48.9176
4902,46.3452
4903,45.7527
4904,34.5414
4905,34.251
4906,52.5628
4907,69.7094
4908,79.7926
4909,110.1381
4910,92.0688
4911,126.7122
4912,100.8997
4913,133.2126
4914,97.552
4915,86.0443
4916,87.4723
4917,78.4853
4918,72.2894
4919,68.7019
4920,54.253
4921,52.9421
4922,50.8703
4923,49.1053
4924,48.303
4925,51.0925
4926,52.7843
4927,56.263
4928,51.3603
4929,42.5369
4930,54.7927
4931,72.0363
4932,78.1946
4933,84.186
4934,87.1802
4935,92.3587
4936,111.8695
4937,124.6167
4938,90.3479
4939,86.5435
4940,96.9815
4941,79.1034
4942,70.7738
4943,61.9488
4944,63.2155
4945,57.2775
4946,52.0421
4947,48.6914
4948,49.7883
4949,53.5412
4950,53.4293
4951,51.2168
4952,29.1225
4953,9.8734
4954,32.3873
4955,51.4491
4956,80.6123
4957,91.8172
4958,96.9857
4959,110.3626
4960,105.1572
4961,112.6647
4962,98.5817
4963,148.3478
4964,111.5707
4965,85.5045
4966,85.8607
4967,76.5091
4968,76.6253
4969,74.7889
4970,69.1282
4971,60.688
4972,58.9437
4973,61.915
4974,62.2406
4975,69.517
4976,66.5588
4977,67.9368
4978,82.6279
4979,89.4849
4980,89.0046
4981,97.6248
4982,117.1745
4983,113.6523
4984,95.1459
4985,94.6333
4986,87.4287
4987,91.4947
4988,91.4424
4989,84.2992
4990,82.783
4991,84.1713
4992,75.6198
4993,65.2269
4994,61.6864
4995,57.4784
4996,61.3446
4997,77.5915
4998,80.9692
4999,77.1645
5000,66.8401
5001,64.5654
5002,76.0733
5003,88.9557
5004,95.2121
5005,117.1262
5006,125.1381
5007,110.0743
5008,95.212
5009,83.2803
5010,83.3322
5011,85.6092
5012,93.1268
5013,83.4154
5014,77.8279
5015,71.5821
5016,59.7163
5017,55.2842
5018,54.8956
5019,54.6735
5020,53.276
5021,59.7856
5022,75.3353
5023,74.9361
5024,68.4581
5025,71.7229
5026,76.152
5027,85.3971
5028,88.3451
5029,91.0944
5030,98.2417
5031,91.3171
5032,87.8425
5033,80.7472
5034,64.6999
5035,77.7937
5036,88.5334
5037,78.9169
5038,78.6812
5039,78.1534
5040,79.1896
5041,78.1607
5042,74.9935
5043,72.2058
5044,63.3119
5045,70.9809
5046,74.1128
5047,75.4191
5048,74.6781
5049,72.9238
5050,74.7247
5051,78.9405
5052,86.3621
5053,87.3409
5054,94.0034
5055,92.6662
5056,114.6682
5057,94.6332
5058,90.1571
5059,109.5978
5060,99.9389
5061,83.5359
5062,75.2955
5063,76.8014
5064,71.745
5065,65.7454
5066,49.3184
5067,30.0702
5068,26.5569
5069,30.023
5070,24.495
5071,25.3499
5072,15.4651
5073,15.2035
5074,27.2965
5075,42.7637
5076,53.5007
5077,73.024
5078,79.6003
5079,85.3623
5080,98.1006
5081,101.063
5082,96.4879
5083,91.511
5084,91.0562
5085,78.4998
5086,72.3162
5087,68.8061
5088,52.3673
5089,53.2101
5090,37.9993
5091,33.5475
5092,37.4474
5093,45.9115
5094,50.2104
5095,54.0055
5096,46.0375
5097,30.7395
5098,44.0738
5099,77.8814
5100,81.4497
5101,84.6084
5102,89.1448
5103,82.0107
5104,79.136
5105,76.5816
5106,80.9893
5107,82.609
5108,82.1534
5109,72.7305
5110,67.8523
5111,70.4974
5112,65.2046
5113,54.3057
5114,47.3721
5115,46.8377
5116,47.0168
5117,52.1176
5118,53.9429
5119,55.7388
5120,36.9625
5121,1.047
5122,4.7644
5123,34.6226
5124,50.5079
5125,71.1908
5126,52.1362
5127,67.3065
5128,87.2059
5129,117.3618
5130,105.2802
5131,185.5102
5132,599.8524
5133,74.1881
5134,71.1849
5135,63.8322
5136,37.4761
5137,0.7856
5138,5.1928
5139,-0.162
5140,2.038
5141,34.2581
5142,46.7239
5143,44.0719
5144,13.3546
5145,0.6022
5146,6.9264
5147,48.7153
5148,72.5111
5149,110.8382
5150,108.2889
5151,129.7354
5152,121.4944
5153,236.1611
5154,151.8091
5155,289.4065
5156,131.5666
5157,79.9846
5158,68.3986
5159,61.6707
5160,56.01
5161,49.5726
5162,45.4315
5163,44.6877
5164,41.7368
5165,45.553
5166,46.1384
5167,50.0619
5168,48.3917
5169,48.0353
5170,64.6303
5171,75.2125
5172,107.6412
5173,107.1764
5174,183.6795
5175,173.6935
5176,128.4618
5177,78.887
5178,77.322
5179,81.8162
5180,99.6252
5181,79.8082
5182,76.3155
5183,66.3955
5184,68.5825
5185,67.1305
5186,57.921
5187,51.4095
5188,49.6471
5189,51.5166
5190,52.9554
5191,54.9927
5192,63.0471
5193,54.2426
5194,69.4656
5195,164.3503
5196,93.679
5197,87.4128
5198,79.9918
5199,89.2408
5200,82.003
5201,75.5251
5202,72.043
5203,73.7756
5204,75.8681
5205,71.3357
5206,62.5394
5207,51.1474
5208,54.911
5209,52.5981
5210,49.8362
5211,46.5057
5212,45.3938
5213,47.323
5214,48.1193
5215,50.5077
5216,53.3905
5217,44.4797
5218,52.6911
5219,65.9795
5220,69.9779
5221,74.0284
5222,76.7393
5223,77.996
5224,80.873
5225,81.7274
5226,75.0341
5227,72.1248
5228,69.4732
5229,64.4891
5230,59.7777
5231,53.474
5232,65.536
5233,52.4457
5234,46.683
5235,44.6719
5236,44.9709
5237,45.7787
5238,45.2935
5239,46.6409
5240,45.4581
5241,39.8633
5242,44.3491
5243,54.6445
5244,62.7627
5245,72.4847
5246,79.4533
5247,83.2886
5248,84.9791
5249,83.013
5250,83.9777
5251,141.4567
5252,161.1517
5253,83.274
5254,76.7673
5255,73.1754
5256,60.7229
5257,52.8776
5258,48.1415
5259,47.7155
5260,50.4253
5261,56.0722
5262,68.4636
5263,68.5747
5264,59.7774
5265,51.5802
5266,67.3356
5267,90.1991
5268,92.4932
5269,99.1408
5270,236.615
5271,103.1529
5272,133.0905
5273,186.9747
5274,103.8387
5275,194.3753
5276,306.7146
5277,95.4164
5278,88.3135
5279,77.1994
5280,69.1237
5281,60.6171
5282,53.4021
5283,50.5814
5284,51.4447
5285,62.2197
5286,69.7991
5287,73.5047
5288,71.9218
5289,73.4403
5290,125.7757
5291,105.1791
5292,132.5147
5293,173.8172
5294,117.1579
5295,82.9051
5296,76.4545
5297,74.5721
5298,70.9473
5299,72.6198
5300,80.0046
5301,76.6975
5302,78.168
5303,74.0588
5304,68.945
5305,61.3939
5306,55.0922
5307,51.9794
5308,53.3303
5309,64.2462
5310,69.4355
5311,70.4428
5312,72.066
5313,71.7141
5314,78.1695
5315,82.8246
5316,89.3662
5317,96.1368
5318,89.3766
5319,80.799
5320,80.6754
5321,77.1334
5322,72.7542
5323,68.7787
5324,73.0084
5325,75.1879
5326,74.7845
5327,71.8132
5328,68.9061
5329,66.4314
5330,63.2328
5331,66.0437
5332,66.2923
5333,71.3675
5334,74.7816
5335,73.8459
5336,71.2593
5337,73.5576
5338,76.9252
5339,91.241
5340,105.0711
5341,156.2666
5342,109.3635
5343,103.9628
5344,176.956
5345,94.5233
5346,118.1335
5347,89.5458
5348,91.105
5349,79.4753
5350,84.7147
5351,74.8755
5352,73.9348
5353,70.2178
5354,68.2034
5355,70.6481
5356,72.8699
5357,76.3595
5358,80.5913
5359,79.3018
5360,77.257
5361,77.4709
5362,86.0798
5363,93.086
5364,136.3201
5365,175.3267
5366,180.4004
5367,95.8165
5368,86.6136
5369,85.1877
5370,85.5689
5371,106.6239
5372,119.6146
5373,88.355
5374,86.0026
5375,80.7419
5376,77.1416
5377,75.0858
5378,73.3606
5379,70.8852
5380,69.9926
5381,71.2248
5382,71.1857
5383,73.2465
5384,74.6464
5385,79.6243
5386,84.4259
5387,140.2968
5388,101.4673
5389,99.087
5390,122.2112
5391,110.2542
5392,100.09
5393,102.8475
5394,104.5799
5395,141.3764
5396,94.1544
5397,85.9076
5398,80.2635
5399,77.7732
5400,74.2219
5401,62.5164
5402,54.3683
5403,53.9639
5404,47.3725
5405,45.8228
5406,47.5192
5407,48.8043
5408,50.9385
5409,53.6197
5410,69.927
5411,78.9243
5412,85.464
5413,86.0651
5414,91.3745
5415,99.2947
5416,98.3894
5417,102.9957
5418,99.5089
5419,107.8883
5420,89.9372
5421,77.4762
5422,63.6647
5423,53.9921
5424,52.4017
5425,48.9731
5426,49.3457
5427,51.2545
5428,52.418
5429,59.9214
5430,61.6799
5431,62.6655
5432,62.8112
5433,56.2139
5434,65.2952
5435,73.4834
5436,82.0884
5437,86.0208
5438,98.8825
5439,92.9987
5440,96.3002
5441,85.9207
5442,84.7981
5443,89.2065
5444,87.822
5445,78.309
5446,72.3665
5447,61.9551
5448,55.2496
5449,51.4625
5450,55.2815
5451,54.455
5452,55.199
5453,63.2547
5454,66.5789
5455,66.365
5456,77.243
5457,78.1214
5458,84.3593
5459,97.0172
5460,86.5082
5461,105.0701
5462,126.8929
5463,167.2008
5464,305.262
5465,167.3333
5466,127.7031
5467,151.9959
5468,114.3275
5469,90.643
5470,82.7833
5471,77.3499
5472,74.0127
5473,60.2455
5474,53.1585
5475,51.6021
5476,52.203
5477,52.8638
5478,57.6555
5479,59.7793
5480,67.9043
5481,74.5175
5482,83.3703
5483,91.5069
5484,162.5929
5485,116.0035
5486,188.6188
5487,234.7043
5488,174.8283
5489,124.0086
5490,102.6412
5491,90.714
5492,86.9135
5493,83.008
5494,82.3736
5495,77.335
5496,80.1349
5497,81.8269
5498,83.6616
5499,84.7051
5500,86.0048
5501,86.8798
5502,95.8739
5503,85.4842
5504,82.1649
5505,84.7679
5506,92.3648
5507,89.8527
5508,95.1405
5509,102.0271
5510,94.7939
5511,94.0399
5512,88.9683
5513,76.5428
5514,73.6715
5515,83.8095
5516,87.4735
5517,88.8935
5518,87.3482
5519,82.7148
5520,68.0704
5521,61.3652
5522,59.7827
5523,61.6242
5524,69.3677
5525,81.7613
5526,89.1323
5527,89.7118
5528,80.6315
5529,71.7113
5530,80.0105
5531,81.5684
5532,83.941
5533,85.8934
5534,84.6511
5535,83.9047
5536,84.3404
5537,81.2767
5538,81.2999
5539,82.8346
5540,73.409
5541,66.0187
5542,62.7308
5543,58.4813
5544,62.017
5545,61.5976
5546,56.0617
5547,53.1691
5548,52.4956
5549,53.1896
5550,54.4258
5551,58.4546
5552,70.4082
5553,65.2045
5554,79.6654
5555,82.2479
5556,81.1347
5557,82.1369
5558,76.1067
5559,67.4845
5560,71.5587
5561,80.9609
5562,81.2295
5563,81.4656
5564,80.2015
5565,71.7652
5566,68.5628
5567,74.7669
5568,80.9703
5569,75.4763
5570,64.3104
5571,60.2063
5572,57.9635
5573,57.4553
5574,57.5132
5575,58.8514
5576,66.0455
5577,75.8229
5578,83.2024
5579,76.4088
5580,71.8227
5581,77.1172
5582,84.0673
5583,85.277
5584,83.1399
5585,82.9892
5586,85.8097
5587,107.9278
5588,108.408
5589,86.0798
5590,83.3227
5591,84.028
5592,78.7466
5593,72.0285
5594,62.0866
5595,61.2038
5596,63.5506
5597,79.1608
5598,83.3179
5599,82.6588
5600,80.8427
5601,80.7415
5602,80.0342
5603,74.788
5604,74.342
5605,77.2883
5606,78.0785
5607,76.0502
5608,83.688
5609,85.6917
5610,86.14
5611,92.3638
5612,91.0577
5613,83.0246
5614,81.9799
5615,82.5312
5616,82.3203
5617,79.2025
5618,80.3259
5619,80.7155
5620,83.4027
5621,90.028
5622,138.3605
5623,95.8271
5624,92.4749
5625,87.8656
5626,89.0707
5627,88.7513
5628,84.0458
5629,85.474
5630,91.2447
5631,95.9125
5632,91.2798
5633,93.3267
5634,87.9273
5635,127.1319
5636,127.6945
5637,88.0408
5638,88.0658
5639,87.2514
5640,86.4775
5641,84.0136
5642,84.37
5643,85.2229
5644,86.4466
5645,93.5549
5646,110.6762
5647,91.6576
5648,87.2628
5649,85.3818
5650,83.3285
5651,81.2403
5652,88.7808
5653,92.3462
5654,88.0968
5655,85.9595
5656,89.6751
5657,91.3647
5658,91.4198
5659,92.0011
5660,92.2663
5661,87.1007
5662,87.3009
5663,84.5221
5664,75.793
5665,67.8829
5666,65.7386
5667,62.6483
5668,65.3936
5669,77.7899
5670,85.9567
5671,82.3088
5672,80.5286
5673,82.3338
5674,87.3386
5675,88.3451
5676,91.4421
5677,96.6216
5678,92.1747
5679,102.568
5680,113.8636
5681,99.1574
5682,101.5231
5683,101.7846
5684,97.6156
5685,88.4875
5686,87.2757
5687,82.0833
5688,72.8268
5689,63.1912
5690,58.9875
5691,58.7267
5692,59.7839
5693,68.825
5694,82.1973
5695,81.7382
5696,79.5043
5697,84.5519
5698,88.276
5699,93.7539
5700,93.9547
5701,95.0743
5702,94.5949
5703,103.2566
5704,92.4098
5705,94.5454
5706,94.1081
5707,92.4893
5708,92.2604
5709,82.5313
5710,75.7449
5711,68.3663
5712,59.347
5713,55.1705
5714,51.3634
5715,49.0094
5716,49.8945
5717,52.0625
5718,51.4935
5719,53.7459
5720,58.4976
5721,63.7449
5722,67.1742
5723,78.9311
5724,83.5507
5725,83.7784
5726,88.0569
5727,89.6345
5728,89.6444
5729,86.7838
5730,88.3983
5731,101.403
5732,88.0127
5733,75.1534
5734,73.1996
5735,64.3275
5736,65.104
5737,56.6367
5738,52.0132
5739,53.859
5740,56.6003
5741,56.9546
5742,55.8072
5743,52.9926
5744,49.0763
5745,46.9584
5746,61.7381
5747,84.6555
5748,89.4954
5749,85.6888
5750,95.4961
5751,90.3369
5752,121.5374
5753,82.9631
5754,68.1964
5755,77.7251
5756,81.7492
5757,69.2616
5758,79.578
5759,82.6548
5760,82.3315
5761,79.6937
5762,79.2083
5763,79.7801
5764,82.5943
5765,86.5922
5766,83.1893
5767,81.9126
5768,75.3893
5769,62.1974
5770,69.45
5771,78.8131
5772,84.5317
5773,88.1487
5774,86.7618
5775,91.0019
5776,82.5376
5777,83.3724
5778,86.1966
5779,85.9143
5780,79.029
5781,59.0562
5782,50.0333
5783,51.9664
5784,54.996
5785,58.1746
5786,59.1232
5787,58.5641
5788,60.3308
5789,75.8999
5790,87.7463
5791,79.2569
5792,77.7332
5793,71.8819
5794,75.7715
5795,78.9942
5796,78.3315
5797,79.9101
5798,80.5826
5799,77.0276
5800,74.0154
5801,75.7066
5802,75.6792
5803,79.5435
5804,81.7175
5805,80.1216
5806,81.9053
5807,74.0551
5808,69.6455
5809,69.3158
5810,65.2619
5811,59.4898
5812,62.3068
5813,73.6884
5814,81.7586
5815,77.3669
5816,77.3641
5817,81.6285
5818,82.8878
5819,83.114
5820,80.5343
5821,89.1052
5822,85.1579
5823,86.9577
5824,87.3255
5825,85.0324
5826,86.029
5827,86.536
5828,85.4424
5829,79.4738
5830,86.3352
5831,77.2814
5832,68.6513
5833,64.6542
5834,65.0983
5835,68.0272
5836,72.5027
5837,78.0031
5838,84.5797
5839,83.5313
5840,89.4131
5841,87.4575
5842,85.8792
5843,85.2022
5844,80.4403
5845,86.2691
5846,81.9207
5847,77.1451
5848,74.6742
5849,77.8005
5850,80.6135
5851,80.8737
5852,78.5277
5853,75.2164
5854,78.7478
5855,74.6099
5856,64.402
5857,55.9291
5858,53.6507
5859,52.9487
5860,53.7935
5861,60.685
5862,71.9327
5863,76.0202
5864,79.618
5865,84.8974
5866,82.3853
5867,80.7587
5868,81.932
5869,84.4419
5870,87.5655
5871,88.1358
5872,84.2579
5873,80.8666
5874,82.7008
5875,83.7042
5876,82.0546
5877,78.3154
5878,76.2263
5879,72.3581
5880,78.6204
5881,79.7572
5882,74.1214
5883,76.8
5884,80.3285
5885,76.6789
5886,75.551
5887,75.1861
5888,77.1119
5889,79.6065
5890,78.8979
5891,81.7468
5892,83.5281
5893,83.3824
5894,82.6358
5895,83.1843
5896,79.3429
5897,78.0162
5898,77.2824
5899,85.7407
5900,80.2854
5901,75.4999
5902,76.1868
5903,77.2815
5904,68.9209
5905,57.3347
5906,50.4788
5907,50.0745
5908,51.9976
5909,52.1295
5910,51.7615
5911,52.1219
5912,49.9226
5913,52.8011
5914,59.414
5915,69.3109
5916,77.0164
5917,80.8691
5918,81.404
5919,67.944
5920,68.8658
5921,62.4124
5922,59.7172
5923,66.4697
5924,69.0757
5925,61.0909
5926,59.1987
5927,48.2683
5928,44.0908
5929,43.7421
5930,43.7125
5931,45.5664
5932,49.1799
5933,52.117
5934,53.6799
5935,54.492
5936,53.1367
5937,55.0434
5938,53.0487
5939,61.0013
5940,68.7996
5941,79.4131
5942,84.3487
5943,81.203
5944,85.4263
5945,81.8817
5946,80.6498
5947,86.1606
5948,79.7083
5949,75.0995
5950,70.2817
5951,66.6469
5952,63.8563
5953,56.9707
5954,54.4606
5955,54.5718
5956,56.8955
5957,70.0219
5958,80.3566
5959,80.1348
5960,76.4859
5961,78.0208
5962,72.6879
5963,79.4792
5964,96.5498
5965,97.0886
5966,89.4054
5967,94.8899
5968,91.4246
5969,90.2346
5970,101.863
5971,104.092
5972,87.4395
5973,85.2445
5974,83.0672
5975,81.9894
5976,73.8743
5977,70.714
5978,71.3144
5979,71.7261
5980,74.4134
5981,78.7426
5982,84.529
5983,78.0509
5984,68.7708
5985,67.9989
5986,72.0184
5987,70.6889
5988,74.92
5989,80.3875
5990,77.7435
5991,79.7529
5992,77.3057
5993,77.8199
5994,84.386
5995,85.8737
5996,77.6094
5997,74.783
5998,67.2302
5999,58.636
6000,53.8313
6001,51.3661
6002,51.1721
6003,50.0974
6004,50.7908
6005,58.6023
6006,71.083
6007,67.9716
6008,53.3716
6009,48.3945
6010,60.0328
6011,68.8253
6012,72.2989
6013,75.9525
6014,76.477
6015,77.7791
6016,78.9726
6017,81.5395
6018,83.6481
6019,80.3741
6020,76.3437
6021,72.8709
6022,66.4409
6023,74.0552
6024,60.4937
6025,71.7904
6026,85.475
6027,79.1584
6028,74.8891
6029,78.4012
6030,62.9044
6031,54.2729
6032,52.4878
6033,59.5659
6034,65.449
6035,69.0529
6036,76.2032
6037,76.9962
6038,76.0096
6039,75.2767
6040,75.0202
6041,74.7211
6042,74.0793
6043,72.8691
6044,65.7351
6045,59.0774
6046,49.2637
6047,47.0756
6048,46.0298
6049,45.7422
6050,46.1456
6051,47.4652
6052,49.9653
6053,54.7265
6054,64.7706
6055,62.2921
6056,52.1923
6057,48.4514
6058,51.5361
6059,64.9112
6060,71.7355
6061,73.5376
6062,74.7743
6063,74.3356
6064,74.1104
6065,72.1593
6066,70.7237
6067,70.328
6068,63.0199
6069,49.9135
6070,47.4668
6071,47.666
6072,49.9809
6073,54.4995
6074,48.2904
6075,48.7267
6076,48.4584
6077,47.6897
6078,44.823
6079,40.2695
6080,39.0906
6081,41.6024
6082,45.0766
6083,49.1635
6084,61.1722
6085,68.5628
6086,71.2038
6087,73.6609
6088,75.9286
6089,76.8997
6090,83.1669
6091,80.3103
6092,75.5883
6093,73.9333
6094,73.5614
6095,72.2466
6096,69.8995
6097,67.0187
6098,66.2797
6099,59.7552
6100,50.2514
6101,55.2237
6102,67.4381
6103,59.0651
6104,51.5167
6105,49.837
6106,50.8538
6107,56.5447
6108,66.0439
6109,70.4163
6110,74.1917
6111,75.492
6112,77.1211
6113,77.0068
6114,78.9881
6115,78.3932
6116,72.9082
6117,60.4899
6118,49.0938
6119,48.6582
6120,48.256
6121,43.9813
6122,42.4154
6123,40.4471
6124,40.9795
6125,46.8554
6126,50.8035
6127,52.0073
6128,49.1131
6129,47.285
6130,49.2086
6131,59.3877
6132,68.6066
6133,71.602
6134,75.2524
6135,76.8909
6136,76.4282
6137,75.1294
6138,72.7058
6139,73.7734
6140,66.7512
6141,60.5915
6142,52.7546
6143,53.5911
6144,50.1212
6145,48.1655
6146,43.2263
6147,41.9515
6148,45.6517
6149,50.6736
6150,51.3986
6151,51.6086
6152,52.1552
6153,48.8047
6154,45.7868
6155,46.9704
6156,49.1042
6157,55.0791
6158,58.3988
6159,64.8924
6160,67.5373
6161,70.6871
6162,69.9697
6163,74.0433
6164,64.0555
6165,59.5241
6166,57.6686
6167,53.8457
6168,56.354
6169,51.8403
6170,48.184
6171,43.8562
6172,44.2337
6173,50.3641
6174,52.4273
6175,50.6813
6176,46.8544
6177,24.2929
6178,26.3272
6179,48.8083
6180,51.3711
6181,60.1777
6182,71.4684
6183,74.3438
6184,72.9615
6185,67.3998
6186,68.8291
6187,74.7465
6188,69.9112
6189,65.2731
6190,47.2588
6191,26.0911
6192,46.8506
6193,46.9627
6194,43.7126
6195,37.1832
6196,39.2871
6197,49.5894
6198,63.5518
6199,67.6173
6200,66.0229
6201,39.9209
6202,12.8511
6203,29.0834
6204,39.8938
6205,52.1849
6206,65.9923
6207,70.6726
6208,67.9979
6209,69.1883
6210,69.4058
6211,72.7238
6212,65.5149
6213,67.9743
6214,66.3884
6215,59.5565
6216,47.7516
6217,47.077
6218,42.8161
6219,43.8401
